valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,type,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
min_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,all,11,NA,0.13,125,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,all,14,NA,0.17,14,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,all,8,NA,0.1,22,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,all,14,NA,0.17,36,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,all,16,NA,0.19,52,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,all,18,NA,0.22,70,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,all,33,NA,0.39,103,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,all,35,NA,0.42,138,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,all,47,NA,0.56,185,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,all,39,NA,0.47,224,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,all,36,NA,0.43,260,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,all,20,NA,0.24,280,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,all,28,NA,0.33,308,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,all,28,NA,0.33,28,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,all,28,NA,0.33,59,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,all,24,NA,0.28,94,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,all,27,NA,0.31,139,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,all,34,NA,0.4,173,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,all,39,NA,0.46,212,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,all,70,NA,0.83,282,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,all,58,NA,0.69,340,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,all,59,NA,0.7,399,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,all,38,NA,0.45,437,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,all,38,NA,0.45,475,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,all,35,NA,0.41,510,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,all,28,NA,0.33,28,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,all,31,NA,0.36,59,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,all,29,NA,0.33,107,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,all,27,NA,0.31,156,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,all,35,NA,0.4,191,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,all,64,NA,0.75,264,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,all,86,NA,0.99,350,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,all,108,NA,1.24,458,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_food,all,all,45,NA,0.52,45,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_food,all,all,36,NA,0.42,80,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,all,32,NA,0.38,118,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,all,44,NA,0.5,156,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,all,43,NA,0.5,199,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,all,68,NA,0.79,268,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,all,90,NA,1.05,358,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,all,110,NA,1.27,468,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,all,86,NA,1,556,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,all,61,NA,0.71,618,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,all,50,NA,0.58,667,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,all,43,NA,0.5,710,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,all,48,NA,0.56,48,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,all,40,NA,0.47,95,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,all,42,NA,0.48,134,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,all,46,NA,0.53,168,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,all,52,NA,0.61,221,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,all,76,NA,0.88,293,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,all,96,NA,1.12,398,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,all,115,NA,1.34,519,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,all,89,NA,1.03,612,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,all,75,NA,0.88,688,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,all,62,NA,0.72,750,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,all,49,NA,0.58,800,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,all,57,NA,0.64,57,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,all,44,NA,0.51,104,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,all,48,NA,0.56,140,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,all,48,NA,0.55,194,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,all,54,NA,0.62,250,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,all,80,NA,0.92,330,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,all,106,NA,1.22,436,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,all,126,NA,1.47,574,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,all,94,NA,1.09,679,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,all,94,NA,1.08,777,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,all,76,NA,0.88,856,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,all,56,NA,0.65,912,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,all,66,NA,0.76,66,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,all,48,NA,0.56,110,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,all,52,NA,0.61,163,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,all,56,NA,0.64,219,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,all,56,NA,0.64,274,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,all,90,NA,1.03,364,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,all,120,NA,1.39,474,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,all,144,NA,1.64,614,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,all,101,NA,1.15,711,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,all,100,NA,1.15,816,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,all,79,NA,0.91,892,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,all,62,NA,0.7,958,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,all,72,NA,0.84,72,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,all,50,NA,0.58,120,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,all,66,NA,0.76,186,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,all,65,NA,0.74,241,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,all,68,NA,0.77,308,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,all,100,NA,1.13,424,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,all,132,NA,1.5,566,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,all,156,NA,1.75,710,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_food,all,all,78,NA,0.9,78,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_food,all,all,52,NA,0.6,126,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,all,75,NA,0.85,189,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,all,66,NA,0.77,253,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,all,80,NA,0.9,333,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,all,133,NA,1.5,466,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,all,168,NA,1.9,634,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,all,195,NA,2.2,829,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,all,111,NA,1.26,932,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,all,108,NA,1.23,1032,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,all,111,NA,1.25,1143,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,all,71,NA,0.82,1205,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,all,88,NA,0.98,88,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,all,65,NA,0.72,153,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,all,78,NA,0.87,231,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,all,73,NA,0.81,304,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,all,80,NA,0.9,384,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,all,133,NA,1.5,486,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,all,168,NA,1.9,634,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,all,195,NA,2.2,829,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,all,160,NA,1.78,939,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,all,116,NA,1.29,1055,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,all,111,NA,1.25,1161,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,all,78,NA,0.87,1239,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,all,88,NA,0.98,88,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,all,92,NA,1.01,179,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,all,83,NA,0.91,262,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,all,94,NA,1.03,356,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,all,100,NA,1.1,456,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,all,133,NA,1.5,578,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,all,168,NA,1.9,727,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,all,195,NA,2.2,922,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,all,160,NA,1.78,1068,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,all,134,NA,1.47,1202,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,all,116,NA,1.28,1318,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,all,78,NA,0.87,1392,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,all,95,NA,1.04,95,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,all,92,NA,1.01,184,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,all,83,NA,0.91,264,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,all,94,NA,1.03,356,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,all,104,NA,1.14,456,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,all,163,NA,1.79,617,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,all,177,NA,1.95,794,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,all,195,NA,2.2,968,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,all,160,NA,1.78,1104,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,all,134,NA,1.47,1229,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,all,120,NA,1.32,1349,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,all,97,NA,1.07,1446,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,all,99,NA,1.09,99,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,all,92,NA,1.01,185,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,all,109,NA,1.2,294,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,all,112,NA,1.23,406,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,all,138,NA,1.52,544,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,all,165,NA,1.81,709,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,all,267,NA,2.94,976,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,all,261,NA,2.87,1237,NA,NA,NA,NA,NA,NA,NA,TRUE
cases,2013,year,AG,canton,all,agegroup_food,all,all,9,636362,1.41,NA,NA,NA,11,NA,NA,NA,NA,TRUE
cases,2013,year,AI,canton,all,agegroup_food,all,all,0,15778,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,AR,canton,all,agegroup_food,all,all,0,53691,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,BE,canton,all,agegroup_food,all,all,13,1001281,1.3,NA,NA,NA,15.9,NA,NA,NA,NA,TRUE
cases,2013,year,BL,canton,all,agegroup_food,all,all,6,278656,2.15,NA,NA,NA,7.3,NA,NA,NA,NA,TRUE
cases,2013,year,BS,canton,all,agegroup_food,all,all,6,189335,3.17,NA,NA,NA,7.3,NA,NA,NA,NA,TRUE
cases,2013,year,CH,country,all,agegroup_food,all,all,82,8139631,1.01,NA,NA,NA,98.8,NA,NA,NA,NA,TRUE
cases,2013,year,CHFL,CHFL,all,agegroup_food,all,all,83,8176573,1.02,NA,NA,NA,100,NA,NA,NA,NA,TRUE
cases,2013,year,FL,country,all,agegroup_food,all,all,1,36942,2.71,NA,NA,NA,1.2,NA,NA,NA,NA,TRUE
cases,2013,year,FR,canton,all,agegroup_food,all,all,4,297622,1.34,NA,NA,NA,4.9,NA,NA,NA,NA,TRUE
cases,2013,year,GE,canton,all,agegroup_food,all,all,1,469433,0.21,NA,NA,NA,1.2,NA,NA,NA,NA,TRUE
cases,2013,year,GL,canton,all,agegroup_food,all,all,2,39593,5.05,NA,NA,NA,2.4,NA,NA,NA,NA,TRUE
cases,2013,year,GR,canton,all,agegroup_food,all,all,6,194959,3.08,NA,NA,NA,7.3,NA,NA,NA,NA,TRUE
cases,2013,year,JU,canton,all,agegroup_food,all,all,1,71738,1.39,NA,NA,NA,1.2,NA,NA,NA,NA,TRUE
cases,2013,year,LU,canton,all,agegroup_food,all,all,2,390349,0.51,NA,NA,NA,2.4,NA,NA,NA,NA,TRUE
cases,2013,year,NE,canton,all,agegroup_food,all,all,3,176402,1.7,NA,NA,NA,3.7,NA,NA,NA,NA,TRUE
cases,2013,year,NW,canton,all,agegroup_food,all,all,0,41888,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,OW,canton,all,agegroup_food,all,all,0,36507,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,SG,canton,all,agegroup_food,all,all,2,491699,0.41,NA,NA,NA,2.4,NA,NA,NA,NA,TRUE
cases,2013,year,SH,canton,all,agegroup_food,all,all,1,78783,1.27,NA,NA,NA,1.2,NA,NA,NA,NA,TRUE
cases,2013,year,SO,canton,all,agegroup_food,all,all,4,261437,1.53,NA,NA,NA,4.9,NA,NA,NA,NA,TRUE
cases,2013,year,SZ,canton,all,agegroup_food,all,all,1,151396,0.66,NA,NA,NA,1.2,NA,NA,NA,NA,TRUE
cases,2013,year,TG,canton,all,agegroup_food,all,all,0,260278,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,TI,canton,all,agegroup_food,all,all,4,346539,1.15,NA,NA,NA,4.9,NA,NA,NA,NA,TRUE
cases,2013,year,UR,canton,all,agegroup_food,all,all,0,35865,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,VD,canton,all,agegroup_food,all,all,3,749373,0.4,NA,NA,NA,3.7,NA,NA,NA,NA,TRUE
cases,2013,year,VS,canton,all,agegroup_food,all,all,4,327011,1.22,NA,NA,NA,4.9,NA,NA,NA,NA,TRUE
cases,2013,year,ZG,canton,all,agegroup_food,all,all,0,118118,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2013,year,ZH,canton,all,agegroup_food,all,all,10,1425538,0.7,NA,NA,NA,12.2,NA,NA,NA,NA,TRUE
cases,2014,year,AG,canton,all,agegroup_food,all,all,12,645277,1.86,NA,NA,NA,9.8,NA,NA,NA,NA,TRUE
cases,2014,year,AI,canton,all,agegroup_food,all,all,0,15854,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,AR,canton,all,agegroup_food,all,all,0,54064,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,BE,canton,all,agegroup_food,all,all,11,1009418,1.09,NA,NA,NA,8.9,NA,NA,NA,NA,TRUE
cases,2014,year,BL,canton,all,agegroup_food,all,all,0,281301,0,NA,NA,NA,0,NA,NA,NA,NA,TRUE
cases,2014,year,BS,canton,all,agegroup_food,all,all,5,190580,2.62,NA,NA,NA,4.1,NA,NA,NA,NA,TRUE
cases,2014,year,CH,country,all,agegroup_food,all,all,123,8237666,1.49,NA,NA,NA,98.4,NA,NA,NA,NA,TRUE
cases,2014,year,CHFL,CHFL,all,agegroup_food,all,all,125,8274608,1.51,NA,NA,NA,100,42,0.49,48,NA,TRUE
cases,2014,year,FL,country,all,agegroup_food,all,all,2,36942,5.41,NA,NA,NA,1.6,NA,NA,NA,NA,TRUE
cases,2014,year,FR,canton,all,agegroup_food,all,all,1,303377,0.33,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,GE,canton,all,agegroup_food,all,all,15,477385,3.14,NA,NA,NA,12.2,NA,NA,NA,NA,TRUE
cases,2014,year,GL,canton,all,agegroup_food,all,all,1,39794,2.51,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,GR,canton,all,agegroup_food,all,all,4,195886,2.04,NA,NA,NA,3.3,NA,NA,NA,NA,TRUE
cases,2014,year,JU,canton,all,agegroup_food,all,all,1,72410,1.38,NA,NA,NA,0.8,NA,NA,NA,NA,TRUE
cases,2014,year,LU,canton,all,agegroup_food,all,all,4,394604,1.01,NA,NA,NA,3.3,NA,NA,NA,NA,TRUE
cases,2014,year,NE,canton,all,agegroup_food,all,all,6,177327,3.38,NA,NA,NA,4.9,NA,NA,NA,NA,TRUE
