valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,13,8855062,0.15,33,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,10,8855062,0.11,43,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,15,8855062,0.17,58,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,14,8855062,0.16,72,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,11,8855062,0.12,83,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,23,8855062,0.26,106,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,17,8855062,0.19,123,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,27,8855062,0.3,150,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,27,8855062,0.3,177,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,15,8855062,0.17,192,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,18,9002273,0.2,18,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,11,9002273,0.12,29,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,12,9002273,0.13,41,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,12,9002273,0.13,53,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,17,9002273,0.19,70,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,10,9002273,0.11,80,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,10,9002273,0.11,90,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,19,9002273,0.21,109,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,12,9002273,0.13,121,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,24,9002273,0.27,145,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,27,9002273,0.3,172,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,17,9002273,0.19,189,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,16,9091915,0.18,16,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,17,9091915,0.19,33,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,13,9091915,0.14,46,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,15,9091915,0.16,61,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,16,9091915,0.18,77,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,14,9091915,0.15,91,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,13,9091915,0.14,104,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,20,9091915,0.22,124,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,19,9091915,0.21,143,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,17,9091915,0.19,160,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,25,9091915,0.27,185,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,17,9091915,0.19,202,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,24,9091915,0.26,24,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,11,9091915,0.12,35,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,10,9091915,0.11,45,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,11,9091915,0.12,56,NA,falling,NA,NA,NA,NA,NA,TRUE
cases,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,27,9091915,0.3,83,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,20,9091915,0.22,103,NA,rising,NA,NA,NA,NA,NA,TRUE
cases,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,20,9091915,0.22,123,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,19,9091915,0.21,142,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,25,9091915,0.27,167,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,25,9091915,0.27,192,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,26,9091915,0.29,218,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,14,9091915,0.15,232,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,19,9091674,0.21,19,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,15,9091674,0.16,34,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,19,9091674,0.21,53,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,17,9091674,0.19,70,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,18,9091674,0.2,88,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,23,9091674,0.25,111,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,23,9091674,0.25,134,NA,stagnant,NA,NA,NA,NA,NA,TRUE
cases,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,27,9091674,0.3,161,NA,stagnant,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,4,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,10,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,21,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,31,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,0,NA,0,47,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,49,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,51,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,53,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,5,NA,0.06,58,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,4,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,10,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,21,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,31,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,0,NA,0,47,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,49,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,51,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,53,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,5,NA,0.06,58,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,4,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,10,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,21,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,31,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,0,NA,0,47,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,49,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,51,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,53,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,5,NA,0.06,58,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,4,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,10,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,21,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,31,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,0,NA,0,47,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,49,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,51,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,53,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,5,NA,0.06,58,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,4,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,2,NA,0.02,6,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,1,NA,0.01,7,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,10,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,16,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,3,NA,0.03,21,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,4,NA,0.05,31,NA,NA,NA,NA,NA,NA,NA,TRUE
min_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,0,NA,0,47,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_food,all,13,NA,0.15,13,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,24,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.13,34,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,43,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,8,NA,0.08,56,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,64,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,76,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.23,100,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,114,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.22,130,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.23,150,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.15,162,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,13,NA,0.15,13,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,24,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.13,34,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,43,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,8,NA,0.1,58,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,70,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.13,80,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.22,104,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,118,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.25,142,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.26,168,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.15,178,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,13,NA,0.15,13,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M02,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,24,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M03,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.13,36,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M04,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,48,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M05,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.12,62,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M06,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,76,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M07,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.13,86,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M08,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.22,108,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M09,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,122,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M10,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.25,148,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M11,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.27,172,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2024-M12,month,CHFL,CHFL,all,agegroup_food,all,14,NA,0.16,184,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M01,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,15,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M02,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.13,26,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M03,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.13,40,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M04,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.12,54,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M05,month,CHFL,CHFL,all,agegroup_food,all,14,NA,0.16,68,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M06,month,CHFL,CHFL,all,agegroup_food,all,10,NA,0.12,82,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M07,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.13,94,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M08,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.22,113,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M09,month,CHFL,CHFL,all,agegroup_food,all,16,NA,0.18,128,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M10,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.25,150,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M11,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.27,175,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2025-M12,month,CHFL,CHFL,all,agegroup_food,all,13,NA,0.15,190,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M01,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,15,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M02,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.13,26,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M03,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,40,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M04,month,CHFL,CHFL,all,agegroup_food,all,11,NA,0.12,54,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M05,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,68,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M06,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,82,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M07,month,CHFL,CHFL,all,agegroup_food,all,12,NA,0.14,94,NA,NA,NA,NA,NA,NA,NA,TRUE
median_value_10y,2026-M08,month,CHFL,CHFL,all,agegroup_food,all,20,NA,0.22,113,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M01,month,CHFL,CHFL,all,agegroup_food,all,32,NA,0.38,32,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M02,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.2,49,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M03,month,CHFL,CHFL,all,agegroup_food,all,21,NA,0.24,60,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M04,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,71,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M05,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.18,79,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M06,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.28,91,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M07,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.26,113,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M08,month,CHFL,CHFL,all,agegroup_food,all,39,NA,0.45,152,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M09,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.25,173,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M10,month,CHFL,CHFL,all,agegroup_food,all,37,NA,0.43,210,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M11,month,CHFL,CHFL,all,agegroup_food,all,27,NA,0.31,232,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2022-M12,month,CHFL,CHFL,all,agegroup_food,all,16,NA,0.19,248,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M01,month,CHFL,CHFL,all,agegroup_food,all,32,NA,0.38,32,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M02,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.2,49,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M03,month,CHFL,CHFL,all,agegroup_food,all,21,NA,0.24,60,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M04,month,CHFL,CHFL,all,agegroup_food,all,15,NA,0.17,71,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M05,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,79,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M06,month,CHFL,CHFL,all,agegroup_food,all,24,NA,0.28,91,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M07,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.26,113,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M08,month,CHFL,CHFL,all,agegroup_food,all,39,NA,0.45,152,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M09,month,CHFL,CHFL,all,agegroup_food,all,22,NA,0.25,173,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M10,month,CHFL,CHFL,all,agegroup_food,all,37,NA,0.43,210,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M11,month,CHFL,CHFL,all,agegroup_food,all,27,NA,0.31,232,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2023-M12,month,CHFL,CHFL,all,agegroup_food,all,17,NA,0.19,248,NA,NA,NA,NA,NA,NA,NA,TRUE
max_value_10y,2024-M01,month,CHFL,CHFL,all,agegroup_food,all,32,NA,0.38,32,NA,NA,NA,NA,NA,NA,NA,TRUE
